STN Code,Name of Monitoring Location,Type Water Body,State Name,Min Temperature,Max Temperature,Min Dissolved Oxygen,Max Dissolved Oxygen,Min pH,Max pH,Min Conductivity,Max Conductivity,Min BOD,Max BOD,Min Nitrate N + Nitrite N,Max Nitrate N + Nitrite N,Min Fecal Coliform,Max Fecal Coliform,Min Total Coliform,Max Total Coliform
3261.0,"DAL LAKE AT NISHAT,  WATER INTAKE POINT OF  NISHAT WATER  TREATMENT PLANT",LAKE,JAMMU &  KASHMIR,21,21,7.2,7.2,8.5,8.5,196,196,1.0,1.0,-,-,-,-,-,-
3255.0,DAL LAKE AT SADAPORA,LAKE,JAMMU &  KASHMIR,20,20,5.6,5.6,8.0,8.0,380,380,1.6,1.6,-,-,-,-,-,-
2739.0,MANSAR LAKE POINT OF  DISCHARGE OF WASTE  WATER FROM DIFFERENT  ESTABLISHMENTS NEAR  NAG TEMPLE,LAKE,JAMMU &  KASHMIR,14,22,7.4,8.0,7.4,7.7,152,172,1.0,1.0,-,-,-,-,-,-
2741.0,SURINSAR LAKE POINT OF  DISCHARGE OF WASTE  WATER FROM DIFFERENT  ESTABLISHMENTS,LAKE,JAMMU &  KASHMIR,16,24,6.0,6.7,8.2,8.3,142,180,3.1,16.8,-,-,-,-,-,-
2398.0,"DIMNA LAKE, DIMNA",LAKE,JHARKHAND,20,35,6.6,7.6,6.9,7.7,193,277,1.0,1.2,-,-,-,-,-,-
2402.0,HAZARIBAGH  MEETHAJHIL,LAKE,JHARKHAND,22,35,6.5,7.6,7.3,7.5,-,-,1.5,2.9,-,-,-,-,-,-
2394.0,TOP CHANCHI LAKE,LAKE,JHARKHAND,13,30,7.2,8.4,7.3,8.5,-,-,1.8,2.5,-,-,-,-,-,-
4491.0,"HOLY POND OF SHIV  GANGA JARMUNDI,  DUMKA",POND,JHARKHAND,16,36,5.2,6.8,7.5,7.8,92,306,1.2,2.2,-,-,-,-,-,-
4740.0,"LOCO TALAB ) PUMPU  TALAB), AT- BARMASIA,  DHANBAD",POND,JHARKHAND,13,24,3.4,4.9,7.2,7.5,-,-,2.5,3.9,-,-,-,-,-,-
4741.0,"RANIBANDH TALAB NEAR  ISM, DHANBAD",POND,JHARKHAND,14,25,4.0,5.2,7.2,7.4,-,-,1.9,4.5,-,-,-,-,-,-
2393.0,"SHIV GANGA POND,  DEOGHAR",POND,JHARKHAND,17,38,5.6,7.0,7.5,7.8,112,312,1.1,1.6,-,-,-,-,-,-
4506.0,ABBIGERE LAKE,LAKE,KARNATAKA,25,25,0.3,6.7,6.5,7.4,312,2130,5.0,28.0,0.70,6.20,390,8400,3500,160000
3612.0,AGARAM LAKE,LAKE,KARNATAKA,25,25,4.2,6.9,6.8,7.8,354,1237,4.0,9.0,1.00,4.80,230,4900,3500,92000
3629.0,ALLALASANDRA LAKE,LAKE,KARNATAKA,25,25,0.3,6.0,6.8,8.2,368,1521,4.0,45.0,1.00,11.60,1700,33000,24000,350000
4541.0,ALUR LAKE,LAKE,KARNATAKA,25,25,4.4,7.1,6.4,7.7,118,896,4.0,9.0,0.40,2.90,210,3100000,3500,54000000
3628.0,AMRUTHAHALLI LAKE,LAKE,KARNATAKA,24,25,0.3,6.3,6.5,8.2,367,1098,4.0,73.0,1.10,4.00,49,7000,540,160000
3599.0,ANCHEPALYA LAKE,LAKE,KARNATAKA,25,25,3.1,6.9,6.1,7.3,286,1010,3.0,18.0,1.00,4.00,310,12000,9200,160000
4096.0,ANDHRAHALLI LAKE,LAKE,KARNATAKA,25,25,0.3,7.1,6.5,7.4,287,1943,4.0,52.0,0.96,7.20,170,4800000,3500,35000000
3615.0,ARAKERE LAKE,LAKE,KARNATAKA,25,25,2.6,6.2,6.7,7.6,315,2078,4.0,20.0,0.92,7.79,230,21000,3500,350000
3696.0,AYYANAKERE LAKE,LAKE,KARNATAKA,23,36,0.3,11.6,7.2,9.9,690,1600,3.0,185.0,0.40,7.30,1700,100000,7900,320000
4542.0,BASAVANAPURA LAKE,LAKE,KARNATAKA,25,25,0.5,6.3,6.9,7.9,405,936,4.0,11.0,0.81,3.40,330,32000,3500,540000
3602.0,BELLANDUR LAKE,LAKE,KARNATAKA,25,25,0.3,6.0,6.5,7.4,436,1750,5.0,65.0,1.40,18.70,460,41000000,16000,350000000
3643.0,BENNIGANAHALLI LAKE,LAKE,KARNATAKA,25,25,4.2,6.3,6.5,7.9,404,499,3.0,8.0,0.72,2.00,230,12000,2400,92000
4515.0,BHATTARAHALLI LAKE,LAKE,KARNATAKA,25,25,4.1,6.0,7.3,8.2,482,884,4.0,10.0,1.03,10.00,130,7000,2400,54000
3651.0,BHEEMSANDRA TANK,LAKE,KARNATAKA,25,25,0.3,6.2,6.6,7.3,288,1742,4.0,30.0,0.90,6.40,330,110000,2400,1600000
3679.0,BHUTANALA LAKE,LAKE,KARNATAKA,27,38,3.4,10.3,7.8,9.0,396,1020,1.0,5.4,3.43,21.34,920,920,1600,1600
3637.0,BYRAMANGALA LAKE,LAKE,KARNATAKA,25,25,2.8,6.1,6.5,7.5,502,1615,4.0,21.0,1.93,19.00,26,46000,220,540000
4507.0,CHELEKERE LAKE,LAKE,KARNATAKA,24,25,2.8,6.6,6.6,8.2,482,1670,3.0,20.0,1.70,6.78,220,4600000,2400,92000000
4095.0,CHIKKABANAVARA LAKE,LAKE,KARNATAKA,25,25,0.3,6.7,6.5,7.5,368,2140,4.0,81.0,1.80,7.00,340,31000,2400,540000
4537.0,CHINNAKURCHI KERE,LAKE,KARNATAKA,25,25,5.1,6.9,7.1,7.9,587,999,4.0,7.0,1.17,7.30,230,12000,3500,160000
4520.0,CHINNAPPANAHALLI  LAKE,LAKE,KARNATAKA,25,25,4.1,6.2,6.5,8.6,673,1009,4.0,10.0,1.85,16.00,210,12000,3500,160000
3584.0,DALAVAI LAKE,LAKE,KARNATAKA,21,29,1.5,4.5,7.5,8.7,897,1140,8.0,14.0,0.84,4.80,1200,2200,7000,11000
4521.0,DEVARABEESANAHALLI  LAKE,LAKE,KARNATAKA,25,25,2.2,6.8,6.8,7.8,295,979,3.0,16.0,0.83,3.73,220,27000,2400,240000
3645.0,DEVARAYASAMUDRA  LAKE,LAKE,KARNATAKA,25,25,0.5,6.4,6.5,7.3,216,499,3.0,8.0,0.50,2.00,330,15000,3500,160000
4526.0,DEVASANDRA LAKE,LAKE,KARNATAKA,25,25,4.2,6.1,6.5,7.6,259,568,3.0,10.0,0.81,8.00,170,31000,3500,540000
4539.0,DODDABIDARAKALLU  LAKE,LAKE,KARNATAKA,25,25,0.3,0.6,6.2,7.5,1033,1848,11.0,148.0,3.90,25.00,2300,270000000,35000,2400000000
4528.0,DODDAKANNEHALLI LAKE,LAKE,KARNATAKA,24,25,4.0,6.0,6.7,8.2,378,1479,3.0,16.0,1.00,6.00,310,31000,5400,540000
3604.0,DODDANEKKUNDI LAKE,LAKE,KARNATAKA,25,25,1.3,6.4,6.5,7.8,493,1376,4.0,75.0,1.70,3.54,170,6300,2400,160000
4094.0,GANGONDANAHALLI  LAKE,LAKE,KARNATAKA,25,25,0.3,4.4,2.2,7.5,898,11230,6.0,107.0,2.50,32.40,410,84000000,3500,920000000
3613.0,GOTTIGERE LAKE,LAKE,KARNATAKA,25,25,4.1,6.8,6.5,8.0,296,1292,4.0,10.0,1.10,4.00,48,7900,1600,92000
3654.0,GOTTIGERE LAKE,LAKE,KARNATAKA,25,25,0.3,6.4,6.5,7.7,367,1542,4.0,19.0,1.10,4.40,270,63000,2400,540000
4535.0,GUBBALAL LAKE,LAKE,KARNATAKA,25,25,3.3,7.4,6.5,8.6,217,650,3.0,11.0,0.70,3.00,400,700000,3500,5400000
3621.0,HARALUR LAKE,LAKE,KARNATAKA,25,25,0.3,6.6,6.5,8.0,366,1972,4.0,38.0,1.10,13.00,330,33000,5400,350000
3582.0,HEBBAL LAKE,LAKE,KARNATAKA,17,28,4.6,6.4,8.3,9.0,1006,1463,3.0,6.0,0.76,5.90,1100,1700,5800,7000
3625.0,HEBBAL LAKE,LAKE,KARNATAKA,25,25,4.0,7.6,6.5,7.6,367,855,3.0,7.0,0.93,2.27,110,7900,2400,160000
3597.0,HESARAGHATTA LAKE,LAKE,KARNATAKA,25,25,4.3,7.1,6.5,7.1,109,341,2.0,8.0,0.30,1.06,260,9400,3500,160000
4536.0,HOSAKEREHALLI LAKE,LAKE,KARNATAKA,25,25,0.3,6.2,6.5,7.9,552,2099,4.0,87.0,2.12,11.20,3100,8400000000,35000,9200000000
3636.0,HOSKERE LAKE,LAKE,KARNATAKA,25,25,0.3,6.4,6.5,7.6,376,1776,4.0,129.0,0.97,7.30,270,4600000,5400,35000000
3559.0,HULIKERE LAKE,LAKE,KARNATAKA,24,34,3.1,7.3,7.8,9.0,234,1483,1.0,25.0,0.30,4.53,2,1498,2,3500
3617.0,HULIMAVU LAKE,LAKE,KARNATAKA,25,25,3.1,6.2,6.5,7.7,316,1264,4.0,20.0,1.00,3.09,170,15000,2400,160000
3660.0,HUNASINA KERE LAKE,LAKE,KARNATAKA,23,29,5.8,7.3,7.4,8.0,320,690,2.0,2.6,0.30,0.30,130,280,1100,1600
3609.0,IBBALUR LAKE,LAKE,KARNATAKA,25,25,4.2,6.8,6.9,8.2,379,872,3.0,16.0,1.30,5.00,170,4300,2400,92000
4546.0,JAKKSANDRA LAKE  (KASAVANAHALLI LAKE ),LAKE,KARNATAKA,25,25,5.5,5.5,6.8,6.8,314,314,4.0,4.0,,,4600,4600,35000,35000
3627.0,JAKKUR LAKE,LAKE,KARNATAKA,24,25,2.2,6.9,6.7,7.7,478,1257,4.0,30.0,1.80,12.00,2300,12000,24000,160000
4545.0,JUNGU KERE  (DEVARABEESANAHALLI  LAKE),LAKE,KARNATAKA,25,25,5.6,5.6,6.9,6.9,406,406,4.0,4.0,1.40,1.40,220,220,2400,2400
4097.0,KACHOHALLI LAKE,LAKE,KARNATAKA,25,25,0.3,6.2,6.5,7.5,863,2420,4.0,66.0,2.20,15.87,140,43000,3500,920000
3611.0,KAIKONDANAHALLI LAKE,LAKE,KARNATAKA,25,25,0.3,6.5,6.8,8.4,416,2073,4.0,45.0,1.60,16.00,2200,340000,24000,2400000
3616.0,KALENA AGRAHARA LAKE,LAKE,KARNATAKA,25,25,3.4,6.7,6.7,7.8,309,1044,3.0,11.0,0.72,4.00,330,41000,3500,240000
4540.0,KAMMAGONDANAHALLI  LAKE,LAKE,KARNATAKA,25,25,0.3,6.1,6.5,7.4,262,1970,3.0,36.0,0.67,7.00,430,2300000,3500,35000000
4530.0,KAMMASANDRA LAKE,LAKE,KARNATAKA,25,25,0.3,5.1,6.8,7.8,738,3000,7.0,105.0,3.00,18.00,390,94000,5400,540000
3601.0,KARIHOBANAHALLI LAKE,LAKE,KARNATAKA,25,25,0.3,5.8,6.7,7.1,1291,2890,5.0,80.0,4.20,53.00,430,220000,5400,3500000
4529.0,KASAVANAHALLI LAKE,LAKE,KARNATAKA,24,25,2.8,6.8,6.6,8.2,314,894,3.0,12.0,1.10,7.00,170,8400,3500,160000
3684.0,KELEGERE LAKE,LAKE,KARNATAKA,23,25,7.1,7.4,7.2,8.1,503,680,3.5,4.7,0.56,1.18,70,278,212,542
3680.0,KILLA LAKE,LAKE,KARNATAKA,21,25,4.2,7.7,7.7,8.9,280,452,1.0,4.0,3.64,18.34,350,920,920,1600
4543.0,KODI SINGASANDRA LAKE,LAKE,KARNATAKA,25,25,1.8,6.4,6.7,7.6,278,1119,3.0,18.0,0.90,4.00,330,8400,2400,160000
4511.0,KOGILU KERE,LAKE,KARNATAKA,25,25,3.2,6.2,6.5,7.2,363,1098,4.0,31.0,0.90,4.00,270,12000,3500,160000
3695.0,KONDAJJIKERE LAKE,LAKE,KARNATAKA,25,30,6.1,7.4,7.4,8.2,235,690,1.8,2.5,0.30,3.20,14,170,94,600
4544.0,KOTHANURU LAKE,LAKE,KARNATAKA,25,25,3.2,6.1,6.5,7.8,345,1311,4.0,17.0,0.90,4.00,79,7900,1600,92000
3583.0,KUKKARAHALLI LAKE,LAKE,KARNATAKA,22,35,5.5,7.0,8.2,9.0,543,653,2.0,4.5,0.44,2.50,400,1100,4300,6300
4516.0,KUNDALAHALLI LAKE,LAKE,KARNATAKA,25,25,4.7,6.2,6.5,7.8,633,1325,4.0,8.0,1.90,5.09,310,4600,2400,160000
3692.0,KUNDUVADAKERE LAKE,LAKE,KARNATAKA,25,28,6.7,9.1,7.8,8.3,240,370,1.0,2.6,0.30,2.30,20,70,170,240
3586.0,LIMBHABUDI LAKE,LAKE,KARNATAKA,20,29,4.5,6.2,7.9,8.7,731,1698,3.0,6.0,0.44,4.80,140,1400,5800,7900
4538.0,MACHOHALLI LAKE,LAKE,KARNATAKA,25,25,0.3,5.8,6.6,7.5,1057,6140,5.0,390.0,2.70,20.51,2300,1100000000,24000,3500000000
3635.0,MALATHAHALLI LAKE,LAKE,KARNATAKA,25,25,2.2,6.3,6.6,7.7,632,1915,4.0,52.0,1.42,7.00,260,8400,9200,160000
4547.0,MANGAMANAPALYA  LAKE(SWARANA KUNTE),LAKE,KARNATAKA,25,25,4.1,6.0,6.7,7.7,325,896,4.0,14.0,0.72,4.00,130,11000,2400,92000
3644.0,MULBAGALU LAKE,LAKE,KARNATAKA,25,25,0.3,5.8,6.5,8.2,850,1555,4.0,30.0,1.80,5.23,400,940000,3500,9200000
3626.0,NAGAVARA LAKE,LAKE,KARNATAKA,25,25,2.6,7.1,6.5,8.2,378,1006,3.2,31.0,1.40,3.00,230,4700,3500,160000
4523.0,NALLURAHALLI LAKE,LAKE,KARNATAKA,25,25,4.2,6.8,6.6,8.7,383,624,4.0,9.0,1.30,9.80,210,4900,2400,160000
3646.0,NARASAPURA LAKE,LAKE,KARNATAKA,25,25,0.5,6.5,6.5,7.4,460,1006,4.0,115.0,0.92,3.00,230,4900,3500,160000
4509.0,NARASIPURA LAKE,LAKE,KARNATAKA,24,25,2.2,7.3,6.6,8.2,354,774,3.0,19.0,1.00,3.90,230,23000,2400,240000
3685.0,NAVALOORU LAKE,LAKE,KARNATAKA,23,26,6.3,7.6,6.6,8.2,805,1130,3.6,4.4,0.98,1.32,58,141,130,280
4505.0,NELAMANGALA LAKE,LAKE,KARNATAKA,25,25,0.3,5.1,6.6,7.5,869,1938,6.0,65.0,2.29,6.53,130,12000,2400,92000
3687.0,NUGGIKERE LAKE,LAKE,KARNATAKA,24,25,6.2,6.9,7.1,8.2,653,842,3.4,4.1,0.65,1.08,58,150,141,278
3620.0,PARAPPANA AGRAHARA  LAKE,LAKE,KARNATAKA,24,25,0.3,5.8,6.7,7.8,460,1910,4.0,26.0,1.40,8.60,230,480000,3500,3500000
4524.0,PATTANDUR AGRAHARA  LAKE,LAKE,KARNATAKA,25,25,2.3,6.9,6.6,7.6,409,1318,4.0,9.0,0.95,13.00,480,27000,3500,240000
3614.0,PUTTENAHALLI LAKE,LAKE,KARNATAKA,25,25,3.1,6.2,6.5,7.5,360,1132,3.0,12.0,1.00,3.68,230,8400,2400,160000
3624.0,PUTTENAHALLI LAKE,LAKE,KARNATAKA,24,25,2.0,7.3,6.5,7.6,369,751,4.0,23.0,1.10,2.20,170,32000,2400,540000
4510.0,RACHENAHALLI LAKE,LAKE,KARNATAKA,25,25,2.0,5.4,6.6,8.2,486,1521,4.0,34.0,1.70,5.05,340,47000,9200,540000
4519.0,RAMPURA LAKE,LAKE,KARNATAKA,25,25,0.3,4.4,6.5,7.5,1028,1545,11.0,134.0,3.00,34.00,460,270000,3500,2400000
4514.0,SADARAMANGALA LAKE,LAKE,KARNATAKA,25,25,1.6,6.6,6.5,8.2,530,812,4.0,14.0,1.39,3.19,170,6300,2400,54000
4504.0,SARAKKI LAKE,LAKE,KARNATAKA,25,25,3.8,9.0,6.9,8.3,422,686,4.0,9.0,1.40,2.60,270,7000,2400,160000
3674.0,SATHYAMANGALA KERE  POND,LAKE,KARNATAKA,21,28,5.8,7.1,7.3,8.3,340,480,2.0,2.5,0.30,0.30,130,330,1100,1700
4525.0,SEETHARAMPALYA LAKE,LAKE,KARNATAKA,25,25,2.8,5.7,6.7,8.4,580,2480,4.0,22.0,1.18,7.20,170,40000,3500,540000
4527.0,SHEELAVANTA- WHITEFIELD LAKE,LAKE,KARNATAKA,25,25,0.5,6.2,6.5,8.9,517,1123,4.0,38.0,1.20,7.40,410,63000,9200,540000
3587.0,SHETTYKERE LAKE,LAKE,KARNATAKA,18,30,5.3,6.6,7.7,8.6,525,1017,2.5,6.4,0.56,3.80,780,1700,4600,7900
4508.0,SINGAPURA LAKE,LAKE,KARNATAKA,24,25,0.3,6.1,6.5,7.4,628,1387,4.0,98.0,2.00,19.00,630,31000000,9200,350000000
3618.0,SINGASANDRA LAKE,LAKE,KARNATAKA,25,25,0.3,4.7,6.8,8.6,457,1990,8.0,32.0,1.40,14.00,330,34000,2400,540000
3622.0,SOMASUNDRAPALYA  LAKE,LAKE,KARNATAKA,25,25,2.8,6.4,6.6,7.7,330,980,3.0,9.0,0.92,12.00,210,11000,3500,92000
4534.0,SOMPURA LAKE,LAKE,KARNATAKA,25,25,4.2,6.9,7.3,7.8,652,1655,4.0,7.0,1.89,23.24,140,9400,2400,160000
3688.0,SUDANAKERE LAKE,LAKE,KARNATAKA,23,25,5.1,7.1,7.3,8.2,719,1037,3.9,5.3,0.70,1.36,112,350,345,630
4533.0,ULLALU LAKE,LAKE,KARNATAKA,25,25,0.3,6.4,6.5,7.8,405,978,4.0,50.0,1.18,4.00,310,23000000,3500,1600000000
3593.0,ULSOOR LAKE TEMPLE,LAKE,KARNATAKA,25,25,0.5,6.9,6.5,9.2,262,384,4.0,26.0,0.90,4.00,630,40000,5400,350000
1388.0,ULSOOR LAKE TRAINING  CENTRE OF FISH  BREEDING,LAKE,KARNATAKA,25,25,0.6,6.8,7.3,9.3,263,391,4.0,17.4,0.80,1.20,460,94000,5400,540000
3690.0,UNAKALKERE LAKE,LAKE,KARNATAKA,24,26,7.1,7.3,7.3,8.2,784,1037,3.3,3.8,0.95,1.22,52,186,172,350
3640.0,UTTARAHALLI DORAIKERE,LAKE,KARNATAKA,25,25,0.3,6.1,6.3,8.8,171,509,4.0,174.0,0.65,4.60,270,84000,9200,920000
3608.0,VARTHUR LAKE,LAKE,KARNATAKA,25,25,0.3,5.8,6.5,7.6,489,1517,4.0,102.0,1.50,19.00,3400,33000000,92000,350000000
3632.0,VEERAPURA TANK,LAKE,KARNATAKA,25,25,1.9,6.3,6.5,7.3,133,1940,3.0,51.0,0.41,6.53,49,15000,350,160000
3603.0,VENGAIYYANAKERE( KR  PURAM LAKE ),LAKE,KARNATAKA,25,25,0.3,5.2,6.5,7.5,808,1697,4.0,90.0,1.75,5.10,310,220000,5400,2400000
4522.0,VIBHUTHIPURA LAKE,LAKE,KARNATAKA,25,25,2.4,6.9,6.5,8.5,325,1542,4.0,22.0,1.27,5.00,140,2200,2400,35000
4512.0,VISWANEEDAM LAKE,LAKE,KARNATAKA,25,25,0.3,6.0,6.5,7.5,367,2860,5.0,104.0,0.69,17.80,430,3400000,9200,35000000
3638.0,YELACHENAHALLI LAKE,LAKE,KARNATAKA,25,25,3.9,6.6,6.5,8.6,157,1994,3.0,12.0,0.52,7.60,310,7000,3500,92000
3605.0,YELEMALLAPPA SHETTY  LAKE,LAKE,KARNATAKA,25,25,0.3,6.3,6.5,7.5,443,2118,4.0,45.0,1.40,6.50,170,230000000,3500,2400000000
3585.0,YENNEHOLE LAKE,LAKE,KARNATAKA,20,28,0.9,4.3,7.6,8.7,856,1227,9.0,24.0,0.76,5.60,940,2500,7900,11000
3682.0,KAKATI POND,POND,KARNATAKA,22,29,3.3,7.9,8.3,9.4,1020,2924,1.0,7.5,2.69,21.54,430,1840,1600,3200
3670.0,AINORAKATTE KERE,TANK,KARNATAKA,20,26,4.0,5.8,7.3,7.9,380,1680,2.6,5.6,0.30,0.60,320,680,2100,4000
3623.0,ANEKAL DODDAKERE  TANK,TANK,KARNATAKA,25,25,3.0,6.5,6.6,8.2,492,1988,4.0,13.0,1.40,21.44,210,6300,3500,54000
3681.0,ANGOL MI TANK,TANK,KARNATAKA,24,28,0.3,2.1,6.8,8.3,348,1128,3.9,67.0,5.45,16.23,1840,1840,3200,3200
3673.0,AVALI KERE,TANK,KARNATAKA,21,30,1.9,4.6,7.3,8.0,530,1510,3.6,16.0,0.30,1.30,110,680,920,4900
3675.0,B KATIHALLI KERE,TANK,KARNATAKA,21,26,6.3,7.4,7.3,8.0,320,410,2.3,2.7,0.30,0.30,94,400,920,3500
3664.0,BASAVANAHALLIKERE  TANK,TANK,KARNATAKA,21,26,5.8,7.4,7.7,8.2,280,370,2.0,2.6,0.30,0.30,94,220,920,1400
3619.0,BEGUR TANK,TANK,KARNATAKA,25,25,3.2,6.3,6.6,7.6,285,1273,4.0,13.0,1.00,3.86,230,9400,2400,160000
3693.0,BHATHIKERE TANK,TANK,KARNATAKA,25,30,1.9,6.9,6.6,7.9,280,980,2.0,5.2,0.30,19.00,240,6300,690,54000
3595.0,BYRASANDRA TANK,TANK,KARNATAKA,25,25,1.2,5.3,6.5,8.5,292,798,4.0,27.0,0.72,2.50,310,27000,16000,540000
4532.0,CHANDAPURA LAKE,TANK,KARNATAKA,25,25,0.3,6.1,6.7,7.7,634,2890,4.0,105.0,2.00,19.00,170,270000,2400,2400000
3606.0,DASARAHALLI TANK,TANK,KARNATAKA,25,25,3.3,6.3,6.1,6.9,274,484,3.0,14.0,0.80,2.00,170,110000,2400,920000
3634.0,DEVARAKERE TANK,TANK,KARNATAKA,25,25,2.9,7.1,6.5,8.0,251,472,3.0,21.0,0.74,4.40,210,12000,3500,160000
3641.0,DHOREKERE TANK,TANK,KARNATAKA,25,25,0.3,6.8,6.6,8.6,223,1015,4.0,54.0,0.86,5.70,1700,12000,24000,160000
3653.0,DODDAKERE  TANK(KUNIGAL),TANK,KARNATAKA,25,25,4.4,6.4,6.5,8.2,149,626,3.0,7.0,0.51,2.00,340,8400,5400,92000
3666.0,GANIGARAHOSAHALLIKE RE TANK,TANK,KARNATAKA,21,25,6.2,7.3,7.6,8.0,410,730,2.0,2.5,0.02,0.30,140,320,1100,2200
4518.0,GARUDACHARPALYA  TANK,TANK,KARNATAKA,25,25,0.5,5.9,6.7,8.2,315,826,4.0,15.0,0.69,3.00,110,7900,2400,92000
3561.0,HANDIKERE (KOPPAL)  TANK,TANK,KARNATAKA,24,34,2.4,7.3,8.1,9.1,304,1438,3.0,30.0,0.30,8.56,2,1356,2,3500
3671.0,HANUMANTHAPURAKAT TE TANK,TANK,KARNATAKA,21,27,5.8,6.8,7.4,7.8,350,480,2.0,2.5,0.30,0.30,210,320,1300,2200
3683.0,HEREKERE TANK,TANK,KARNATAKA,23,26,4.4,4.9,7.5,7.9,775,1119,19.0,36.0,1.12,1.68,161,542,475,920
3598.0,HEROHALLI TANK,TANK,KARNATAKA,25,25,0.5,6.8,6.5,7.4,293,1131,3.0,87.0,0.90,4.59,170,7900,2400,160000
3642.0,JIGANI TANK,TANK,KARNATAKA,25,25,4.3,6.2,6.5,7.4,446,1463,4.0,7.0,1.17,4.00,130,4800,2400,35000
3663.0,JOLADAKATTE TANK,TANK,KARNATAKA,21,28,5.0,6.9,7.6,8.2,340,580,2.0,3.0,0.02,0.30,140,340,1100,2400
3607.0,KALKERE TANK,TANK,KARNATAKA,25,25,0.3,5.6,6.8,8.9,885,1906,4.0,36.0,1.90,16.00,330,270000,3500,2400000
3657.0,KANCHANAHALLI  KOPPALU KERE,TANK,KARNATAKA,21,30,1.5,6.2,7.2,8.0,580,4700,2.5,8.0,0.30,1.80,93,340,790,2200
3588.0,KARANJIKERE TANK,TANK,KARNATAKA,22,28,5.0,6.9,7.9,8.8,540,912,2.0,4.0,0.32,3.30,380,1100,4100,6300
3591.0,KEMPAMBUDHI TANK,TANK,KARNATAKA,25,25,2.5,6.4,6.5,8.1,242,647,4.0,15.0,0.80,8.00,340,15000,2400,160000
3639.0,KENGERI TANK,TANK,KARNATAKA,25,25,0.3,5.3,6.5,7.8,493,1158,4.0,77.0,1.50,12.00,220,330000000,2400,2400000000
3661.0,KOKKANAGHATTADODDA KERE TANK,TANK,KARNATAKA,20,29,4.0,7.0,7.6,8.6,380,2100,2.8,5.1,0.30,1.30,93,400,920,3500
3662.0,KOUSHIKA KERE,TANK,KARNATAKA,21,32,6.2,7.8,7.5,8.2,350,530,2.0,2.4,0.30,0.30,94,220,920,1400
4517.0,KOWDHENAHALLI TANK,TANK,KARNATAKA,25,25,0.3,6.8,6.5,8.8,260,1197,3.0,32.0,0.63,4.00,310,79000,3500,350000
3590.0,LALBAGH TANK,TANK,KARNATAKA,25,25,3.5,6.7,6.9,8.4,331,515,4.0,8.0,1.02,8.00,170,6300,2400,92000
3665.0,LINGAPPANAKATTE TANK,TANK,KARNATAKA,21,32,6.0,7.4,7.5,8.1,320,540,2.0,3.0,0.30,0.30,98,260,920,1700
4503.0,MADHURE TANK,TANK,KARNATAKA,25,25,4.5,6.4,6.5,7.7,120,555,3.0,8.0,0.37,2.00,230,15000,2400,160000
3589.0,MADIWALA TANK,TANK,KARNATAKA,25,25,2.2,6.6,6.9,8.2,399,1400,4.0,32.0,1.44,5.37,230,12000,2400,160000
3659.0,MAKANA (KANDALI) KERE,TANK,KARNATAKA,22,28,1.0,5.8,7.2,7.8,460,1230,3.1,9.4,0.30,0.90,400,3300,4900,14000
4092.0,"MANCHALAPUR TANK,  MANCHALAPUR,  RAICHUR",TANK,KARNATAKA,25,35,5.8,10.7,7.1,9.3,945,2280,4.0,24.0,0.30,17.22,170,54000,500,160000
3697.0,MATADAKERE TANK  (ARASANAKERE),TANK,KARNATAKA,24,29,7.2,8.2,7.4,9.3,740,1270,4.8,28.0,0.32,8.40,79,60000,920,430000
3560.0,MAVINAKERE TANK,TANK,KARNATAKA,25,36,5.0,10.8,7.5,9.3,1210,2540,4.0,24.0,0.30,6.84,170,110000,900,350000
3650.0,MELEKOTE TANK,TANK,KARNATAKA,25,25,0.5,6.3,6.6,7.6,284,1728,4.0,38.0,0.90,6.50,330,27000,3500,350000
3648.0,MYDALA TANK,TANK,KARNATAKA,25,25,4.0,7.2,6.5,8.2,158,433,3.4,9.0,0.50,2.10,170,46000,2400,540000
3596.0,NAYANDANAHALLI TANK,TANK,KARNATAKA,25,25,0.3,6.8,5.7,8.1,184,1576,4.0,23.0,0.69,7.00,630,130000,16000,2400000
3686.0,NIRASAGARAKERE TANK,TANK,KARNATAKA,24,26,7.3,7.6,7.2,8.1,341,448,2.2,2.7,0.35,0.56,6,30,16,80
3669.0,PEREMANAHALLI KERE,TANK,KARNATAKA,20,28,5.2,6.9,7.3,8.1,360,570,2.0,2.5,0.30,0.30,93,320,920,1700
3565.0,PILIKULA TANK,TANK,KARNATAKA,26,29,6.4,7.9,6.7,7.8,128,227,3.0,3.0,0.68,3.03,11,84,94,460
4502.0,RAMAMMANA KERE,TANK,KARNATAKA,25,25,0.3,6.8,7.0,7.9,412,1073,4.0,32.0,0.92,15.00,330,9400,3500,160000
4513.0,RAMAMMANA KERE,TANK,KARNATAKA,25,25,0.3,6.3,6.5,7.0,250,1699,3.0,22.0,0.95,5.00,170,460000,5400,3500000
4531.0,RAYASANDRA LAKE,TANK,KARNATAKA,25,25,0.3,5.9,6.7,7.8,736,2240,5.0,99.0,2.60,33.00,210,4700000,9200,92000000
3676.0,SAHANA LAKE,TANK,KARNATAKA,21,28,5.9,7.3,7.5,8.2,330,460,1.8,2.4,0.30,0.30,140,260,1100,1600
4498.0,"SANAVALLI DAM,  MUNGOD",TANK,KARNATAKA,24,30,7.1,7.3,6.9,7.4,222,301,2.1,2.6,0.32,3.22,4,22,22,35
